######################################################################
## Molczan data                                 updated: 2005-08-10 ##
## ---------------------------------------------------------------- ##
## Format:                                                          ##
##   1     7    12   17   22   27                                   ##
##   NNNNN llll wwww dddd mmmm S rrrr                               ##
##                                                                  ##
## NNNNN - NORAD number of satellite                                ##
##  llll - length (m)                                               ##
##  wwww - width (m)                                                ##
##  dddd - depth (m) *                                              ##
##  mmmm - standard magnitude (range: 1000km, illumination: 50%)    ##
##     S - standard magnitude source flag:                          ##
##           v - mean value derived from from obs.                  ##
##           d - derived from its dimensions                        ##
##  rrrr - RCS value                                                ##
##                                                                  ##
## * When width and depth are zero then the object is a sphere,     ##
##   R=llll. When depth is zero then the object is a cylinder,      ##
##   R=wwww.                                                        ##
######################################################################
12791  2.0  1.0  0.0  6.3 v  2.9
12792  6.0  2.4  0.0  5.5 v  8.6
12804  6.0  2.4  0.0  5.5 v  8.3
12836  6.0  2.4  0.0  5.5 v  7.5
12848  2.8  2.0  0.0  6.5 d   12
12849  2.6  2.2  0.0  5.5 v  7.1
12854  0.9  0.0  0.0  8.6 d 0.19
12879  3.0  2.0  0.0  5.5 d   18
12880  2.6  2.2  0.0  5.5 v  7.0
12889  6.0  1.4  0.0  5.8 d   12
12903  5.0  1.5  0.0  5.4 v   12
12904  2.8  2.6  0.0  5.1 v  8.1
12908  8.6  3.0  0.0  5.0 d   19
12983  6.0  2.4  0.0  5.5 v   10
12987  6.0  2.0  0.0  5.2 v   14
12988  2.6  2.2  0.0  5.5 v  5.8
13003  6.0  2.4  0.0  5.5 v   10
13007  8.6  3.0  0.0  5.0 d   21
13027  2.0  1.0  0.0  6.3 v  4.5
13028  6.0  2.4  0.0  5.5 v  6.7
13034  6.0  2.4  0.0  5.5 v  7.2
13066  6.0  2.4  0.0  5.5 v  5.4
13067  5.0  1.5  0.0  5.4 v   10
13068  2.8  2.6  0.0  5.1 v   10
13070  4.0  2.0  0.0  5.5 d   19
13080  4.0  2.0  0.0  5.5 d   14
13092  3.0  0.0  0.0  6.0 d  1.8
13111  6.0  2.4  0.0  5.5 v  8.3
13113  5.0  1.5  0.0  5.3 v  9.5
13114  2.6  2.2  0.0  5.5 v  6.6
13120  5.0  1.5  0.0  5.4 v   11
13121  2.8  2.6  0.0  5.1 v  8.3
13128  6.0  2.4  0.0  5.5 v  7.2
13148  2.0  1.0  0.0  6.3 v  2.8
13149  6.0  2.4  0.0  5.5 v  9.5
13153  5.0  1.5  0.0  5.4 v   16
13154  2.8  2.6  0.0  5.1 v  8.5
13168  6.0  2.4  0.0  5.5 v   11
13172  0.3  0.9  0.0  8.9 d  0.5
13175  2.0  2.0  0.0  5.6 d  3.6
13241  2.0  1.0  0.0  6.3 v  2.9
13242  6.0  2.4  0.0  5.5 v  8.5
13243  2.0  2.0  0.0  5.9 d  4.0
13260  6.0  2.4  0.0  5.5 v   10
13271  6.0  2.0  0.0  5.2 v   15
13272  2.6  2.2  0.0  5.5 v  6.7
13301  2.1  2.0  0.0  6.7 d  4.6
13302  6.0  2.4  0.0  5.5 v  9.1
13354  6.0  2.4  0.0  5.5 v  7.5
13367  4.0  2.0  3.7  5.6 d   13
13386  6.0  2.4  0.0  5.5 v  9.3
13402  5.0  1.5  0.0  5.4 v   12
13403  2.8  2.6  0.0  5.1 v  7.5
13552  6.0  2.0  0.0  5.2 v   11
13553  2.6  2.2  0.0  5.5 v  6.4
13589  3.0  2.0  0.0  5.5 d   19
13590  2.6  2.2  0.0  5.5 v   19
13600  2.0  2.0  0.0  5.6 d  4.5
13618  6.0  2.4  0.0  5.5 v  8.0
13648  2.0  1.0  0.0  6.3 v  4.8
13649  6.0  2.4  0.0  5.5 v  8.4
13669  4.0  2.0  0.0  5.5 d   37
13718  5.0  1.5  0.0  5.3 v  6.6
13719  2.6  2.0  0.0  5.1 v  8.3
13736  6.4  1.7  0.0  6.4 v  5.7
13758  6.0  2.4  0.0  5.5 v  8.8
13769  6.0  2.4  0.0  5.5 v  9.5
13770  5.0  1.5  0.0  5.4 v   12
13771  2.8  2.6  0.0  5.1 v  9.4
13777  3.6  2.0  0.0  6.3 d  3.2
13778  6.4  2.0  0.0  5.8 d   13
13791  0.3  0.9  0.9  8.0 d    2
13818  5.0  1.5  0.0  5.4 v   14
13819  2.8  2.6  0.0  5.1 v  7.7
13844  0.3  0.9  0.9  8.0 d    1
13845  0.3  0.9  0.9  8.0 d    1
13874  0.3  0.9  0.9  8.0 d    1
13916  2.1  2.0  0.0  6.7 d  3.6
13917  6.0  2.4  0.0  5.5 v   12
13923  3.7  1.9  0.0  6.1 v  8.6
13950  6.0  2.4  0.0  5.5 v  7.8
13991  2.0  1.0  0.0  6.3 v  3.4
13992  6.0  2.4  0.0  5.5 v  9.1
14032  6.0  2.0  0.0  5.2 v   10
14033  2.6  2.2  0.0  5.5 v  6.1
14051  5.9  2.4  0.0  5.5 d   13
14059  6.0  2.4  0.0  5.5 v  9.3
14064  6.0  2.0  0.0  5.9 d   18
14077  5.0  2.0  0.0  5.5 d  5.6
14085  6.0  2.4  0.0  5.5 v  8.1
14096  7.0  2.4  0.0  5.5 d   12
14112  0.3  0.9  0.9  8.0 d    2
14139  0.8  0.5  0.0  9.0 d  0.5
14143  0.3  0.9  0.9  8.0 d    1
14144  0.3  0.9  0.9  8.0 d    1
14147  6.0  2.0  0.0  5.2 v   12
14148  2.6  2.2  0.0  5.5 v  7.0
14160  3.0  0.0  0.0  6.0 d  1.4
14179  6.0  2.4  0.0  5.5 v   10
14180  0.3  0.9  0.9  8.0 d    1
14207  6.0  1.4  0.0  5.2 v  9.3
14208  2.8  2.6  0.0  5.1 v  8.0
14240  2.0  1.0  0.0  6.3 v  3.1
14241  6.0  2.4  0.0  5.5 v  6.3
14372  3.0  1.1  0.0  5.5 v   22
14373  2.6  2.2  0.0  5.5 v  6.0
14401  2.0  1.0  0.0  6.3 v  3.1
14402  6.0  2.4  0.0  5.5 v  9.1
14451  6.0  2.4  0.0  5.5 v  7.3
14452  5.0  1.5  0.0  5.3 v  8.9
14453  3.8  2.6  0.0  5.1 v  8.6
14483  1.8  1.5  0.0  7.2 d  3.2
14484  6.0  2.4  0.0  5.5 v  9.0
14506  6.4  1.7  0.0  6.5 v  6.5
14521  3.0  2.0  0.0  5.5 d   13
14522  2.6  2.2  0.0  5.5 v  8.0
14532  3.0  0.0  0.0  6.0 d  1.4
14547  6.0  2.4  0.0  5.5 v  7.9
14551  6.0  2.0  0.0  5.2 v   13
14552  2.6  2.2  0.0  5.5 v  5.9
14619  6.0  2.4  0.0  5.5 v  8.6
14625  6.0  2.4  0.0  5.5 v  8.5
14670  2.4  2.0  0.0  6.6 d  6.3
14680  6.0  2.4  0.0  5.5 v  6.9
14690  0.3  0.9  0.9  8.0 d    2
14699  6.0  2.0  0.0  5.2 v   12
14700  2.6  2.2  0.0  5.5 v  6.2
14728  0.3  0.9  0.9  8.0 d    1
14729  0.3  0.9  0.9  8.0 d    1
14759  2.1  2.0  0.0  6.3 v  3.5
14760  6.0  2.4  0.0  5.5 v  6.4
14780  4.0  2.0  3.7  5.6 d   13
14781  0.6  0.4  0.4  9.7 d 0.38
14795  0.3  0.9  0.9  8.0 d    1
14819  6.0  2.0  0.0  5.2 v   17
14820  2.6  2.2  0.0  5.5 v  6.6
14966  6.0  2.4  0.0  5.5 v  8.6
14974  6.0  2.4  0.0  5.5 v   10
14985  1.8  1.4  1.4  6.0 d   17
15006  6.0  2.4  0.0  5.5 v   10
15031  2.0  1.0  0.0  6.3 v  3.3
15032  6.0  2.4  0.0  5.5 v  9.0
15055  2.1  2.0  0.0  6.7 d  4.6
15056  6.0  2.4  0.0  5.5 v  8.2
15071  0.3  0.9  0.0  7.5 v  0.5
15078  6.0  2.4  0.0  5.5 v  7.0
15085  2.0  2.0  0.0  5.5 v  4.5
15099  5.0  1.5  0.0  5.3 v  7.9
15100  2.6  2.2  0.0  5.5 v  5.7
15171  3.0  2.0  0.0  5.5 d   16
15172  2.6  2.2  0.0  5.5 v  7.5
15202  7.0  1.4  0.0  6.2 d   14
15214  4.0  2.0  0.0  5.5 d   16
15244  2.5  1.5  0.0  7.0 r  4.5
15293  6.0  2.4  0.0  5.5 v  7.1
15331  3.0  1.1  0.0  5.5 v   16
15332  2.6  2.2  0.0  5.5 v  6.3
15333  6.0  2.0  0.0  5.6 v   10
15334  5.5  4.0  0.0  5.0 d   19
15354  4.4  1.5  0.0  6.5 d  8.0
15360  6.0  2.4  0.0  5.5 v  8.7
15369  6.0  2.0  0.0  5.2 v   13
15370  2.6  2.2  0.0  5.5 v  5.0
15378  2.0  2.0  0.0  5.5 v  3.7
15385  4.0  2.0  0.0  5.5 d  7.8
15392  6.4  2.0  0.0  5.8 d   13
15399  6.0  2.4  0.0  5.5 v  6.8
15427  3.7  1.9  0.0  6.1 v  7.7
15475  2.6  2.2  0.0  5.5 v  8.8
15482  2.0  1.0  0.0  6.3 v  3.6
15483  6.0  2.4  0.0  5.5 v  9.0
15494  6.0  2.0  0.0  5.2 v  8.6
15495  2.6  2.2  0.0  5.5 v  5.3
15506  6.0  2.4  0.0  5.5 v  8.0
15516  5.0  1.5  0.0  5.3 v  7.1
15517  2.6  2.2  0.0  5.5 v  6.7
15592  6.0  2.0  0.0  5.2 v   13
15593  2.6  2.2  0.0  5.5 v  6.5
15595  2.0  1.5  0.0  7.1 d   14
15598  6.0  2.4  0.0  5.5 v  7.4
15625  6.0  2.4  0.0  5.5 v  9.0
15629  5.0  2.0  0.0  5.5 d  3.6
15677  4.0  2.0  0.0  5.0 d   10
15698  3.0  2.0  0.0  5.5 d    6
15752  6.0  2.4  0.0  5.5 v   12
15755  6.0  2.0  0.0  5.6 v   17
15772  5.5  4.0  0.0  5.0 d   19
15821  3.0  2.0  0.0  5.5 d   18
15822  2.6  2.2  0.0  5.5 v  7.1
15889  6.0  2.0  0.0  5.2 v   11
15890  2.6  2.2  0.0  5.5 v  5.6
15930  2.0  2.0  0.0  5.9 d  4.4
15944  6.0  2.0  0.0  5.2 v   14
15945  2.6  2.2  0.0  5.5 v  6.0
15946  4.0  2.0  0.0  5.5 d  6.1
15986  2.0  2.0  0.0  5.5 v  4.8
15994  3.0  0.0  0.0  6.0 d  5.0
16011  2.0  1.0  0.0  6.3 v  3.1
16012  6.0  2.4  0.0  5.5 v  8.9
16101  4.0  0.0  0.0  6.0 d   15
16111  2.8  2.6  0.0  5.1 v  9.0
16144  2.6  2.2  0.0  5.5 v  8.3
16181  3.0  2.0  0.0  5.6 v  5.9
16182 10.4  3.9  0.0  3.9 v   16
16191  4.2  1.4  0.0  6.7 d  8.2
16194  2.6  2.2  0.0  5.5 v  6.4
16262  3.0  2.0  0.0  5.2 v  6.4
16263  2.6  2.2  0.0  5.5 v  6.5
16292  6.0  2.4  0.0  5.5 v  8.2
16326  6.0  2.0  0.0  5.2 v   14
16327  2.6  2.2  0.0  5.5 v  6.5
16369  6.0  2.4  0.0  5.5 v  6.7
16393  4.0  2.0  0.0  5.5 d   16
16408  5.0  1.5  0.0  5.3 v  7.7
16409  2.6  2.2  0.0  5.5 v  6.3
16457  6.0  2.4  0.0  5.5 v  8.5
16494  6.0  2.4  0.0  5.5 v  6.3
16495  6.0  2.0  0.0  5.2 v   18
16496  2.6  2.2  0.0  5.5 v  5.7
16511  6.0  2.4  0.0  5.5 v  7.2
16591  0.3  0.9  0.9  8.0 d    2
16593  3.0  2.0  0.0  5.5 d   20
16594  2.6  2.2  0.0  5.5 v  7.6
16611  6.0  2.0  0.0  5.2 v   13
16612  2.6  2.2  0.0  5.5 v  6.3
16613  4.7  1.8  1.8  6.0 d   16
16614  1.8  0.5  0.0  8.7 d  3.8
16615  1.5  0.0  0.0  7.0 d  1.7
16623  0.3  0.9  0.9  8.0 d    1
16624  0.3  0.9  0.9  8.0 d    1
16631  0.3  0.9  0.9  8.0 d    1
16647  2.0  2.0  0.0  5.5 v  4.0
16681  2.0  1.0  0.0  6.3 v  3.5
16682  6.0  2.4  0.0  5.5 v  8.7
16719  6.0  2.0  0.0  5.2 v   14
16720  2.6  2.2  0.0  5.5 v  5.6
16728  6.0  2.4  0.0  5.5 v   10
16735  5.0  1.5  0.0  5.3 v  6.9
16736  2.6  2.2  0.0  5.5 v  5.3
16766  6.0  2.4  0.0  5.5 v  8.9
16791  6.0  2.0  0.0  5.2 v   12
16792  2.6  2.2  0.0  5.5 v  6.9
16799  6.0  2.4  0.0  5.5 v  7.9
16860  2.0  1.0  0.0  6.3 v  3.2
16864  6.0  2.4  0.0  5.5 v  8.0
16865  4.0  2.0  0.0  6.0 d  8.7
16866  3.0  2.0  0.0  6.3 d  5.6
16881  3.0  1.1  0.0  5.5 v   17
16882  2.6  2.2  0.0  5.5 v  6.5
16908  2.2  0.0  0.0  6.7 d  3.6
16910 13.5  2.5  0.0  4.9 d   15
16917  2.0  2.0  0.0  5.5 v  4.3
16952  2.0  1.0  0.0  6.3 v  3.0
16953  6.0  2.4  0.0  5.5 v  8.8
16969  3.7  1.9  0.0  6.1 v  7.0
16986  6.0  2.0  0.0  5.2 v   14
16987  2.6  2.2  0.0  5.5 v  6.4
17046  4.0  2.0  0.0  5.5 d  5.8
17067  6.0  2.4  0.0  5.5 v  8.2
17083  3.0  0.0  0.0  6.0 d  2.0
17122  4.7  0.0  0.0  5.0 d   11
17129  3.6  0.0  0.0  5.6 d  8.4
17146  6.0  2.4  0.0  5.5 v   11
17160  6.0  2.4  0.0  5.5 v  7.3
17177  3.0  2.0  0.0  5.5 d   13
17178  2.6  2.2  0.0  5.5 v  5.2
17191  6.0  2.0  0.0  5.2 v   13
17192  2.6  2.2  0.0  5.5 v  6.0
17240  6.0  2.4  0.0  5.5 v   10
17241  5.0  1.5  0.0  6.4 d   14
17242  2.6  2.2  0.0  5.5 v  6.4
17290  5.0  1.5  0.0  5.3 v  8.4
17291  2.6  2.2  0.0  5.5 v  5.8
17295  6.0  2.0  0.0  5.2 v   10
17296  2.6  2.2  0.0  5.5 v  5.8
17303  2.0  1.0  0.0  6.3 v  3.0
17304  6.0  2.4  0.0  5.5 v  8.4
17360  6.0  2.4  0.0  5.5 v  7.6
17369  6.0  2.0  0.0  5.3 v  7.2
17526  6.0  2.4  0.0  5.5 v  6.5
17527  2.4  1.5  1.3  6.9 d  6.3
17528 10.3  2.5  0.0  5.1 d   11
17535  3.0  2.0  0.0  5.5 d   20
17536  2.6  2.2  0.0  5.5 v  6.5
17566  6.0  2.0  0.0  5.2 v   15
17567  2.6  2.2  0.0  5.5 v  6.1
17588  2.6  2.2  0.0  5.5 v  6.9
17589  6.0  2.0  0.0  5.6 v  6.7
17590 10.4  3.9  0.0  3.9 v   26
17911  6.0  2.0  0.0  5.2 v   12
17912  2.6  2.2  0.0  5.5 v  6.8
17969  3.0  0.0  0.0  6.0 d  3.8
17973  6.0  2.0  0.0  5.0 v   28
17974 10.4  3.9  0.0  3.9 v   17
17997  3.0  1.5  0.0  8.0 d    3
18009  0.3  0.9  0.9  8.0 d    1
18010  0.3  0.9  0.9  8.0 d    1
18025  0.3  0.9  0.9  8.0 d    1
18095  2.0  1.0  0.0  6.3 v  3.0
18096  6.0  2.4  0.0  5.5 v  8.8
18121  6.0  2.4  0.0  5.5 v  9.0
18122  2.0  2.0  0.0  5.5 v  4.2
18123  6.4  1.7  0.0  6.4 v  5.9
18129  2.1  2.0  0.0  6.7 d  3.2
18130  6.0  2.4  0.0  5.5 v  7.2
18152  6.0  2.0  0.0  5.0 v   16
18153  2.6  2.2  0.0  5.5 v  4.8
18161  6.0  2.4  0.0  5.5 v  9.1
18187  6.0  2.0  0.0  5.0 v  7.4
18214  6.0  2.0  0.0  5.0 v   16
18215  2.6  2.2  0.0  5.5 v  4.4
18312  5.0  1.5  0.0  5.3 v  5.8
18313  2.6  2.2  0.0  6.5 d  6.9
18340  2.6  2.2  0.0  5.5 v  8.9
18403  6.0  2.4  0.0  5.5 v  7.7
18421  6.0  2.0  0.0  5.2 v  9.3
18422  2.6  2.2  0.0  5.5 v  5.9
18570  4.0  0.0  0.0  6.0 d  3.6
18585  2.0  1.0  0.0  6.3 v  3.2
18586  6.0  2.4  0.0  5.5 v   10
18631  4.0  2.0  0.0  5.5 d  5.3
18665  2.2  2.0  0.0  5.5 v  3.7
18710  6.0  2.4  0.0  5.5 v  9.3
18748  6.0  2.0  0.0  5.2 v   14
18749  2.6  2.2  0.0  5.5 v  7.0
18794  2.6  2.2  0.0  5.5 v  6.3
18820  5.0  1.5  0.0  5.3 v  6.2
18821  2.6  2.2  0.0  5.5 v  6.9
18822  6.4  1.7  0.0  6.4 v  5.9
18945  6.0  2.4  0.0  5.5 v   10
18951  4.0  2.0  0.0  5.5 d  5.3
18957  4.0  2.0  0.0  5.5 v  3.7
18958  6.0  2.0  0.0  5.2 v   14
18959  2.6  2.2  0.0  5.5 v  5.5
18960  3.0  2.0  2.0  6.3 d  7.5
18961  2.8  2.6  0.0  5.1 v  6.8
18986  6.0  2.4  0.0  5.5 v  8.7
19017  3.0  0.0  0.0  6.0 d  3.6
19038  2.0  1.0  0.0  6.3 v  3.6
19039  6.0  2.4  0.0  5.5 v  8.5
19045  6.0  1.4  0.0  5.2 v  8.6
19046  2.8  2.6  0.0  5.1 v  8.4
19119  6.0  2.0  0.0  5.0 v   20
19120 10.4  3.9  0.0  3.9 v   16
19195  3.0  2.0  0.0  5.5 d   16
19196  2.6  2.2  0.0  5.5 v  6.6
19210  6.0  2.0  0.0  5.2 v   12
19211  2.6  2.2  0.0  5.5 v  5.6
19217  3.0  2.0  0.0  6.0 d   10
19256  2.0  1.0  0.0  6.3 v  2.7
19257  6.0  2.4  0.0  5.5 v  6.6
19274  3.0  1.1  0.0  5.5 v   14
19275  2.6  2.2  0.0  5.5 v  5.2
19325  6.0  2.4  0.0  5.5 v   10
19336  4.2  1.4  0.0  6.7 d  9.0
19337  2.6  2.2  0.0  5.5 v  6.8
19397  3.0  0.0  0.0  6.0 d  5.1
19460  6.0  3.0  0.0  5.3 d  3.0
19467  5.0  1.3  0.0  6.0 d  4.1
19468  6.0  2.0  0.0  5.5 d   13
19483  4.0  2.0  0.0  5.0 d   12
19531  3.7  1.9  0.0  6.1 v  7.0
19573  6.0  2.0  0.0  5.2 v   12
19574  2.6  2.2  0.0  5.5 v  6.9
19621  4.0  0.0  0.0  6.0 d   45
19649  6.0  2.0  0.0  5.0 v   29
19650 10.4  3.9  0.0  3.9 v   20
19713  4.0  2.0  0.0  5.5 d   14
19750  3.0  2.0  0.0  5.5 d    6
19765  3.0  0.0  0.0  6.0 d  5.2
19769  2.0  1.0  0.0  6.3 v  2.8
19770  6.0  2.4  0.0  5.5 v  6.5
19791  2.6  2.2  0.0  5.5 v  8.3
19822  1.0  0.0  0.0  8.3 d  5.5
19827  6.0  2.4  0.0  5.5 v  7.6
19851  5.0  1.5  0.0  5.3 v  8.1
19852  2.6  2.2  0.0  5.5 v  6.1
19910  6.0  2.4  0.0  5.5 v   13
19919  2.5  1.9  2.2  6.2 d  4.3
19922  6.0  2.4  0.0  5.5 v   10
20040  2.4  2.6  2.2  6.2 d  4.3
20046  6.0  2.4  0.0  5.5 v  8.0
20066  4.0  2.0  0.0  5.5 d    8
20103  2.1  2.0  0.0  6.7 d  6.0
20104  6.0  2.4  0.0  5.5 v  7.9
20122  4.0  2.0  0.0  5.5 d  5.4
20150  6.0  2.4  0.0  5.5 v  9.3
20168  4.0  0.0  0.0  6.0 d   10
20169  4.5  3.0  0.0  6.0 v   13
20196  3.0  2.0  0.0  5.5 d   15
20197  2.6  2.2  0.0  5.5 v  7.1
20238  2.6  2.2  0.0  5.5 v  8.7
20261  4.0  0.0  0.0  5.3 d   12
20262  2.6  2.2  0.0  5.5 v  6.8
20263  3.0  0.0  0.0  6.0 d  4.5
20299  5.0  2.5  0.0  4.5 v   17
20303  5.9  2.4  0.0  5.0 v   13
20305  4.2  1.4  0.0  6.7 d   10
20306  2.6  2.2  0.0  5.5 v  6.7
20322  4.9  8.5  0.0  3.9 d   22
20323  7.0  2.4  0.0  5.5 d   13
20344  4.0  2.0  0.0  5.5 v   10
20362  5.9  2.4  0.0  5.0 v   13
20432  2.0  1.0  0.0  6.3 v  3.1
20433  6.0  2.4  0.0  5.5 v   10
20436  4.7  1.8  1.8  6.0 d   15
20439  0.2  0.2  0.2 11.3 d 0.11
20440  0.2  0.2  0.2 11.3 d 0.13
20441  0.2  0.2  0.2 11.3 d 0.13
20442  0.2  0.2  0.2 11.3 d 0.22
20443  9.9  2.6  0.0  4.5 v   17
20453  5.9  2.4  0.0  5.0 v   12
20465  6.0  2.0  0.0  5.2 v   16
20466  2.6  2.2  0.0  5.5 v  6.6
20478  2.4  1.5  1.3  6.9 d  5.2
20479  1.9  0.5  0.0  8.7 d 0.63
20480  0.5  0.4  0.0 10.1 d 0.32
20491 10.3  2.5  0.0  5.1 d   10
20508  2.1  2.0  0.0  6.7 d  3.9
20509  6.0  2.4  0.0  5.5 v  9.1
20510  3.0  1.1  0.0  5.5 v   17
20511  2.6  2.2  0.0  5.5 v  6.3
20528  6.0  2.4  0.0  5.5 v   10
20547  0.3  0.0  0.0  9.0 d 0.22
20557  6.0  2.4  0.0  5.5 v   12
20571  5.9  2.4  0.0  5.0 v   13
20578  6.0  2.4  0.0  5.5 v  8.0
20580 13.3  4.3  0.0  3.0 v   64
20607  0.4  0.6  0.0  9.5 d 0.54
20608  0.4  0.6  0.0  9.5 d 0.63
20624  6.0  2.0  0.0  5.0 v   17
20625 10.4  3.9  0.0  3.9 v   16
20638  4.8  2.3  4.4  5.2 d   13
20642  3.0  2.0  0.0  5.7 v    5
20646  4.0  2.0  0.0  5.5 d   14
20663  3.4  1.6  0.0  6.0 d   14
20666  2.8  2.6  0.0  6.0 d  5.2
20670  5.0  1.5  0.0  5.3 v  8.6
20671  2.6  2.2  0.0  5.5 v  6.7
20691  3.0  2.0  0.0  5.7 v    5
20692  3.0  2.0  0.0  5.7 v    5
20705  4.0  0.0  0.0  6.0 d  3.5
20720  3.0  2.0  0.0  5.5 d   18
20721  2.6  2.2  0.0  5.5 v  7.2
20741  2.6  2.2  0.0  5.5 v  8.0
20763  6.4  2.5  0.0  5.0 d   13
20771  5.0  2.0  0.0  5.0 d  1.6
20774  1.8  1.5  0.0  7.2 d  3.3
20775  6.0  2.4  0.0  5.5 v   10
20777  3.0  2.0  0.0  5.5 d   16
20788  5.0  1.3  0.0  6.0 d  5.8
20791  4.0  2.0  0.0  6.0 d  9.2
20805  6.0  2.4  0.0  5.5 v  9.2
20826  5.0  1.5  0.0  5.3 v  7.7
20827  2.6  2.2  0.0  5.5 v  6.4
20847  2.5  1.0  0.0  5.5 d  2.6
20849  2.4  1.5  0.0  6.4 d  2.4
20855  3.8  2.0  0.0  5.4 d   10
20923  3.0  2.0  0.0  6.0 d  2.2
20929  4.0  2.0  0.0  5.0 d   10
20967  2.6  2.2  0.0  5.5 v  6.1
20978  6.4  1.7  0.0  6.4 v  6.8
21014  2.0  1.0  0.0  6.3 v  3.3
21015  6.0  2.4  0.0  5.5 v  9.2
21016  4.0  2.0  0.0  5.5 d  5.0
21034  2.6  2.2  0.0  5.5 v  7.6
21048  5.9  2.4  0.0  5.5 d   12
21087  2.1  2.0  0.0  6.7 d  3.2
21088  6.0  2.4  0.0  5.5 v  8.1
21089  2.1  2.0  0.0  6.7 d  3.0
21090  6.0  2.4  0.0  5.5 v  8.5
21108  6.0  2.4  0.0  5.5 v   10
21131  6.0  2.4  0.0  5.5 v   10
21132  4.0  2.0  0.0  5.5 d    8
21147 18.0  4.5  0.0  3.6 v   20
21152  2.1  2.0  0.0  6.7 d  3.9
21153  6.0  2.4  0.0  5.5 v  9.2
21228  5.9  2.4  0.0  5.0 v   14
21231  6.0  2.4  0.0  5.5 v  9.1
21232  4.2  1.4  0.0  6.7 d   10
21233  2.6  2.2  0.0  5.5 v  6.4
21263  3.7  1.9  0.0  6.1 v  5.2
21305  2.6  2.2  0.0  5.5 v  7.5
21392  4.0  1.5  0.0  6.0 d   10
21393  5.9  2.4  0.0  5.0 v   14
21397  3.0  1.1  0.0  5.5 v   15
21398  2.6  2.2  0.0  5.5 v  5.7
21418  2.0  1.0  0.0  6.3 v  3.1
21419  6.0  2.4  0.0  5.5 v  7.9
21422  6.0  2.0  0.0  5.2 v   21
21423  2.6  2.2  0.0  5.5 v  6.2
21533  3.0  0.0  0.0  6.0 d  3.8
21574  3.5  2.0  2.0  5.0 v   23
21575  0.2  0.0  0.0 11.8 d 0.32
21610  9.9  2.6  0.0  4.5 v   22
21655  4.2  1.4  0.0  6.7 d  9.1
21656  2.6  2.2  0.0  5.5 v  6.8
21667  6.0  2.4  0.0  5.5 v  7.0
21668  5.0  2.0  0.0  5.0 d  1.6
21688  3.0  2.0  2.0  6.3 d  7.9
21689  2.8  2.6  0.0  5.1 v  8.2
21694  2.0  1.0  1.0  7.5 d  3.7
21695  3.0  1.4  0.0  6.9 d  3.2
21701  9.8  4.6  0.0  4.2 v   43
21734  2.6  2.2  0.0  5.5 v  8.6
21759  3.0  0.0  0.0  6.0 d  4.0
21785  2.6  2.2  0.0  5.5 v  7.0
21789  4.0  0.0  0.0  5.5 d  4.8
21797  6.0  2.4  0.0  5.5 v  8.9
21798  6.4  1.7  0.0  6.4 v  6.0
21799  3.0  2.0  0.0  5.7 v    5
21805  4.0  2.0  0.0  5.0 d   10
21808  3.0  2.0  0.0  5.7 v    5
21809  3.0  2.0  0.0  5.7 v    5
21819  3.0  0.0  0.0  6.0 d   15
21820  2.6  2.2  0.0  5.5 v  6.6
21876  6.0  2.4  0.0  5.5 v  9.5
21891  5.9  2.4  0.0  5.0 v   15
21903  6.0  2.4  0.0  5.5 v  9.2
21931  5.9  2.4  0.0  5.0 v   13
21938  6.0  2.4  0.0  5.5 v  8.1
21949  6.0  3.0  0.0  6.0 v  5.0
21965  5.9  2.4  0.0  5.0 v   14
21984  6.0  2.4  0.0  5.5 v   12
22007  6.0  2.4  0.0  5.5 v   10
22012  2.0  1.0  0.0  7.7 d  1.2
22015  5.9  2.4  0.0  5.0 v   13
22040  2.6  2.2  0.0  5.5 v  7.6
22076  3.0  0.0  0.0  6.0 d   11
22077  0.5  0.0  0.0  9.8 d 0.41
22079  9.9  2.6  0.0  4.5 v   30
22080  2.0  1.0  0.0  6.3 v  2.6
22081  6.0  2.4  0.0  5.5 v   10
22097  5.9  2.4  0.0  5.0 v   13
22109  5.9  2.4  0.0  5.0 v   14
22161  2.0  0.0  0.0  6.8 d  3.5
22176  5.9  2.4  0.0  5.0 v   14
22178  4.0  2.0  0.0  5.5 d   21
22188  2.6  2.2  0.0  5.5 v  8.4
22189  4.0  2.0  0.0  6.0 d   17
22205  4.0  2.0  0.0  6.0 d   13
22208  6.0  2.4  0.0  5.5 v   10
22219  6.0  2.0  0.0  5.2 v   13
22220 10.4  3.9  0.0  3.9 v   25
22232  5.9  2.4  0.0  5.0 v   13
22236  6.0  2.0  0.0  5.2 v   13
22237  2.6  2.2  0.0  5.5 v  6.0
22245  3.0  0.0  0.0  6.0 d  2.1
22276  5.9  2.4  0.0  5.0 v   14
22277  3.0  1.5  0.0  6.5 d  3.3
22282  3.0  2.0  0.0  5.5 d   13
22283  2.6  2.2  0.0  5.5 v  6.7
22284  6.0  2.0  0.0  5.2 v   12
22285 10.4  3.9  0.0  3.9 v   15
22286  6.0  2.0  0.0  5.2 v   11
22287  2.6  2.2  0.0  5.5 v  5.5
22308  6.0  2.4  0.0  5.5 v   11
22371  3.0  0.0  0.0  6.5 d  3.5
22447  5.9  2.4  0.0  5.0 v   12
22488  6.0  2.4  0.0  5.5 v  8.2
22519  4.0  2.0  0.0  5.5 v   10
22561  2.5  1.5  0.0  6.5 d  3.6
